,ID,Bill,Treatment,Position,Tseen,Question,Response,Var,Q1,Q3a,Q5a,Q5b,Q5c,Q5d,Q5e,Q5f,Q5g,Q5h,Q5i,Q5j,Q5k,Q5l,Q5m,Q5n,Q5o,Q5p,Q5q,Q5r,Q6a,Q6b,Q6c,Q6d,Q6e,Q6f,Q6g,Q6h,Q6i,Q6j,Q6k,Q6l,Q6m,Q6n,Q6o,Q6p,Q6q,Q6r,Q7a,Q7b,Q7c,Q7d,Q7e,Q7f,Q8a,Q8b,Q8c,Q8d,Q8e,Q8f,Q9a,Q9b,Q9c,Q9d,Q10a,Q10b,Q10c,Q11a,Q11b,Q11c,Q11d,Q11e,Q11f,Q11g,Q12a,Q12b,Q12c,Q12d,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Q13g,Q13h,Q13i,Q13j,Q14a,Q14b,Q14c,Q15a,GENDER,AGE,COUNTRY,EDUC,ECSTAT,PLACE,REGION,POLINT,RELIMP,RELQUANT
1155,642,1,2,1,0,Q1,56,1,1,3,4,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,4,2,1,2,2,4,2,4,2,2,4,4,3,4,2,4,1,2,4,2,3,3,3,3,3,2,3,2,2,1,2,2,2,2,2,2,3,3,2,4,4,2,4,3,2,5,2,2,2,2,2,2,2,4,3,2,4,3,3,3,2,1,2,4,2,38,1,3,3,4,8,1,4,6
1156,642,2,2,2,1,Q1,44,1,1,3,4,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,4,2,1,2,2,4,2,4,2,2,4,4,3,4,2,4,1,2,4,2,3,3,3,3,3,2,3,2,2,1,2,2,2,2,2,2,3,3,2,4,4,2,4,3,2,5,2,2,2,2,2,2,2,4,3,2,4,3,3,3,2,1,2,4,2,38,1,3,3,4,8,1,4,6
1157,642,3,2,3,1,Q1,39,1,1,3,4,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,4,2,1,2,2,4,2,4,2,2,4,4,3,4,2,4,1,2,4,2,3,3,3,3,3,2,3,2,2,1,2,2,2,2,2,2,3,3,2,4,4,2,4,3,2,5,2,2,2,2,2,2,2,4,3,2,4,3,3,3,2,1,2,4,2,38,1,3,3,4,8,1,4,6
1158,643,1,1,1,0,Q1,0,2,1,3,5,5,5,5,5,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,2,2,4,3,3,2,3,2,1,1,1,4,2,3,1,2,2,3,1,2,3,4,4,3,2,2,4,4,4,2,4,2,2,3,3,4,4,4,4,5,1,4,4,4,5,5,5,1,4,1,1,4,1,3,1,1,5,2,1,28,1,3,2,4,31,4,4,7
1159,643,3,2,2,0,Q1,0,2,1,3,5,5,5,5,5,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,2,2,4,3,3,2,3,2,1,1,1,4,2,3,1,2,2,3,1,2,3,4,4,3,2,2,4,4,4,2,4,2,2,3,3,4,4,4,4,5,1,4,4,4,5,5,5,1,4,1,1,4,1,3,1,1,5,2,1,28,1,3,2,4,31,4,4,7
1160,643,2,1,3,1,Q1,50,2,1,3,5,5,5,5,5,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,2,2,4,3,3,2,3,2,1,1,1,4,2,3,1,2,2,3,1,2,3,4,4,3,2,2,4,4,4,2,4,2,2,3,3,4,4,4,4,5,1,4,4,4,5,5,5,1,4,1,1,4,1,3,1,1,5,2,1,28,1,3,2,4,31,4,4,7
1161,644,2,2,1,0,Q1,100,3,1,3,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,2,1,4,4,4,3,3,3,3,3,3,4,4,4,3,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,25,1,3,3,4,9,4,2,4
1162,644,1,1,2,0,Q1,0,3,1,3,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,2,1,4,4,4,3,3,3,3,3,3,4,4,4,3,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,25,1,3,3,4,9,4,2,4
1163,644,3,2,3,1,Q1,51,3,1,3,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,2,1,4,4,4,3,3,3,3,3,3,4,4,4,3,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,25,1,3,3,4,9,4,2,4
1164,645,2,1,1,0,Q1,61,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,34,1,5,3,1,33,1,3,4
1165,645,3,0,2,0,Q1,67,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,34,1,5,3,1,33,1,3,4
1166,645,1,0,3,0,Q1,60,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,34,1,5,3,1,33,1,3,4
1167,646,3,1,1,0,Q1,2,5,1,3,4,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,3,2,2,3,3,3,3,5,4,4,4,3,4,4,3,4,5,5,4,4,3,4,4,4,4,4,3,2,2,1,3,3,3,4,2,2,56,1,3,3,5,49,2,3,7
1168,646,1,1,2,1,Q1,69,5,1,3,4,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,3,2,2,3,3,3,3,5,4,4,4,3,4,4,3,4,5,5,4,4,3,4,4,4,4,4,3,2,2,1,3,3,3,4,2,2,56,1,3,3,5,49,2,3,7
1169,646,2,0,3,0,Q1,10,5,1,3,4,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,3,2,2,3,3,3,3,5,4,4,4,3,4,4,3,4,5,5,4,4,3,4,4,4,4,4,3,2,2,1,3,3,3,4,2,2,56,1,3,3,5,49,2,3,7
1170,648,1,1,1,0,Q1,0,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,1,2,1,1,1,5,5,5,3,3,4,3,1,1,1,1,1,1,1,1,1,5,4,4,4,4,4,4,1,1,1,1,1,1,1,3,5,1,1,5,1,23,1,5,3,4,22,4,1,5
1171,648,2,2,2,0,Q1,100,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,1,2,1,1,1,5,5,5,3,3,4,3,1,1,1,1,1,1,1,1,1,5,4,4,4,4,4,4,1,1,1,1,1,1,1,3,5,1,1,5,1,23,1,5,3,4,22,4,1,5
1172,648,3,2,3,1,Q1,100,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,1,2,1,1,1,5,5,5,3,3,4,3,1,1,1,1,1,1,1,1,1,5,4,4,4,4,4,4,1,1,1,1,1,1,1,3,5,1,1,5,1,23,1,5,3,4,22,4,1,5
1173,649,1,2,1,0,Q1,100,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,1,22,1,3,4,4,79,2,1,1
1174,649,3,1,2,0,Q1,100,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,1,22,1,3,4,4,79,2,1,1
1175,649,2,1,3,1,Q1,100,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,1,22,1,3,4,4,79,2,1,1
1176,650,2,1,1,0,Q1,80,3,1,3,5,4,5,4,4,3,5,5,5,3,3,5,5,5,5,4,4,4,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,3,3,2,2,4,4,4,4,4,5,2,1,2,1,5,4,3,3,3,4,3,3,3,5,4,3,3,3,4,3,4,3,3,2,3,3,2,3,4,3,3,3,1,34,1,3,4,3,67,2,2,6
1177,650,1,2,2,0,Q1,100,3,1,3,5,4,5,4,4,3,5,5,5,3,3,5,5,5,5,4,4,4,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,3,3,2,2,4,4,4,4,4,5,2,1,2,1,5,4,3,3,3,4,3,3,3,5,4,3,3,3,4,3,4,3,3,2,3,3,2,3,4,3,3,3,1,34,1,3,4,3,67,2,2,6
1178,650,3,1,3,1,Q1,50,3,1,3,5,4,5,4,4,3,5,5,5,3,3,5,5,5,5,4,4,4,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,3,3,2,2,4,4,4,4,4,5,2,1,2,1,5,4,3,3,3,4,3,3,3,5,4,3,3,3,4,3,4,3,3,2,3,3,2,3,4,3,3,3,1,34,1,3,4,3,67,2,2,6
1179,653,3,2,1,0,Q1,75,6,1,3,5,5,5,5,5,4,3,5,4,4,5,5,4,5,5,5,5,3,5,5,4,5,5,5,5,5,4,4,4,2,4,3,3,4,5,5,3,4,4,2,1,2,3,4,3,5,5,5,3,3,3,3,2,2,2,1,1,2,1,1,1,5,4,3,4,3,4,3,4,5,4,2,4,5,2,3,3,4,3,3,1,22,1,3,4,2,65,4,3,4
1180,653,2,2,2,1,Q1,16,6,1,3,5,5,5,5,5,4,3,5,4,4,5,5,4,5,5,5,5,3,5,5,4,5,5,5,5,5,4,4,4,2,4,3,3,4,5,5,3,4,4,2,1,2,3,4,3,5,5,5,3,3,3,3,2,2,2,1,1,2,1,1,1,5,4,3,4,3,4,3,4,5,4,2,4,5,2,3,3,4,3,3,1,22,1,3,4,2,65,4,3,4
1181,653,1,1,3,0,Q1,85,6,1,3,5,5,5,5,5,4,3,5,4,4,5,5,4,5,5,5,5,3,5,5,4,5,5,5,5,5,4,4,4,2,4,3,3,4,5,5,3,4,4,2,1,2,3,4,3,5,5,5,3,3,3,3,2,2,2,1,1,2,1,1,1,5,4,3,4,3,4,3,4,5,4,2,4,5,2,3,3,4,3,3,1,22,1,3,4,2,65,4,3,4
1182,654,1,2,1,0,Q1,40,1,1,3,5,5,5,4,5,5,4,4,5,4,4,4,3,5,4,5,5,4,5,4,5,5,4,5,5,4,4,5,4,5,3,5,4,4,5,5,3,3,4,5,3,2,4,3,4,2,2,4,2,3,2,3,5,4,4,5,4,3,4,4,5,5,4,4,4,3,5,4,4,4,5,4,5,4,4,3,3,2,2,4,1,20,1,3,4,1,29,4,2,3
1183,654,2,1,2,0,Q1,70,1,1,3,5,5,5,4,5,5,4,4,5,4,4,4,3,5,4,5,5,4,5,4,5,5,4,5,5,4,4,5,4,5,3,5,4,4,5,5,3,3,4,5,3,2,4,3,4,2,2,4,2,3,2,3,5,4,4,5,4,3,4,4,5,5,4,4,4,3,5,4,4,4,5,4,5,4,4,3,3,2,2,4,1,20,1,3,4,1,29,4,2,3
1184,654,3,2,3,1,Q1,20,1,1,3,5,5,5,4,5,5,4,4,5,4,4,4,3,5,4,5,5,4,5,4,5,5,4,5,5,4,4,5,4,5,3,5,4,4,5,5,3,3,4,5,3,2,4,3,4,2,2,4,2,3,2,3,5,4,4,5,4,3,4,4,5,5,4,4,4,3,5,4,4,4,5,4,5,4,4,3,3,2,2,4,1,20,1,3,4,1,29,4,2,3
1185,655,1,2,1,0,Q1,0,2,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,2,4,4,4,4,4,4,3,3,3,3,5,5,4,3,3,3,3,4,3,5,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,2,35,1,5,4,2,37,2,3,7
1186,655,3,0,2,0,Q1,55,2,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,2,4,4,4,4,4,4,3,3,3,3,5,5,4,3,3,3,3,4,3,5,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,2,35,1,5,4,2,37,2,3,7
1187,655,2,0,3,0,Q1,16,2,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,2,4,4,4,4,4,4,3,3,3,3,5,5,4,3,3,3,3,4,3,5,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,2,35,1,5,4,2,37,2,3,7
1188,656,2,2,1,0,Q1,100,3,1,3,2,2,2,4,3,3,2,1,2,2,3,4,1,2,3,2,3,3,4,3,4,3,3,4,2,4,4,3,3,3,2,3,2,3,3,3,3,3,3,3,2,2,4,3,3,3,4,2,2,2,3,2,3,3,3,4,3,4,4,3,4,5,4,2,2,2,4,4,3,2,3,2,1,2,2,3,4,4,3,3,2,32,1,5,3,1,67,3,4,7
1189,656,1,0,2,0,Q1,50,3,1,3,2,2,2,4,3,3,2,1,2,2,3,4,1,2,3,2,3,3,4,3,4,3,3,4,2,4,4,3,3,3,2,3,2,3,3,3,3,3,3,3,2,2,4,3,3,3,4,2,2,2,3,2,3,3,3,4,3,4,4,3,4,5,4,2,2,2,4,4,3,2,3,2,1,2,2,3,4,4,3,3,2,32,1,5,3,1,67,3,4,7
1190,656,3,1,3,0,Q1,67,3,1,3,2,2,2,4,3,3,2,1,2,2,3,4,1,2,3,2,3,3,4,3,4,3,3,4,2,4,4,3,3,3,2,3,2,3,3,3,3,3,3,3,2,2,4,3,3,3,4,2,2,2,3,2,3,3,3,4,3,4,4,3,4,5,4,2,2,2,4,4,3,2,3,2,1,2,2,3,4,4,3,3,2,32,1,5,3,1,67,3,4,7
1191,657,2,0,1,0,Q1,71,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,5,3,1,34,1,5,3,6,68,4,4,7
1192,657,3,0,2,0,Q1,52,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,5,3,1,34,1,5,3,6,68,4,4,7
1193,657,1,1,3,0,Q1,50,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,5,3,1,34,1,5,3,6,68,4,4,7
1194,658,3,2,1,0,Q1,50,5,1,3,4,4,4,3,3,4,2,4,4,3,3,3,3,3,2,3,3,1,1,3,1,2,2,2,1,1,2,1,3,3,2,1,1,1,1,1,2,3,2,4,1,2,1,2,2,4,3,4,1,1,1,1,2,2,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,1,21,1,3,3,3,1,1,4,7
1195,658,1,0,2,0,Q1,60,5,1,3,4,4,4,3,3,4,2,4,4,3,3,3,3,3,2,3,3,1,1,3,1,2,2,2,1,1,2,1,3,3,2,1,1,1,1,1,2,3,2,4,1,2,1,2,2,4,3,4,1,1,1,1,2,2,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,1,21,1,3,3,3,1,1,4,7
1196,658,2,2,3,1,Q1,100,5,1,3,4,4,4,3,3,4,2,4,4,3,3,3,3,3,2,3,3,1,1,3,1,2,2,2,1,1,2,1,3,3,2,1,1,1,1,1,2,3,2,4,1,2,1,2,2,4,3,4,1,1,1,1,2,2,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,1,21,1,3,3,3,1,1,4,7
1197,659,3,1,1,0,Q1,91,6,1,3,2,4,5,4,4,5,2,5,3,2,2,4,4,2,3,2,4,3,2,3,3,3,3,4,2,4,3,4,4,4,4,3,3,4,4,2,4,4,4,5,1,2,4,2,2,4,4,3,2,2,1,1,5,4,4,1,4,2,2,5,4,5,3,3,3,4,2,1,3,3,3,3,4,2,1,3,5,2,5,2,1,45,1,5,3,1,33,2,2,3
1198,659,2,1,2,1,Q1,47,6,1,3,2,4,5,4,4,5,2,5,3,2,2,4,4,2,3,2,4,3,2,3,3,3,3,4,2,4,3,4,4,4,4,3,3,4,4,2,4,4,4,5,1,2,4,2,2,4,4,3,2,2,1,1,5,4,4,1,4,2,2,5,4,5,3,3,3,4,2,1,3,3,3,3,4,2,1,3,5,2,5,2,1,45,1,5,3,1,33,2,2,3
1199,659,1,0,3,0,Q1,0,6,1,3,2,4,5,4,4,5,2,5,3,2,2,4,4,2,3,2,4,3,2,3,3,3,3,4,2,4,3,4,4,4,4,3,3,4,4,2,4,4,4,5,1,2,4,2,2,4,4,3,2,2,1,1,5,4,4,1,4,2,2,5,4,5,3,3,3,4,2,1,3,3,3,3,4,2,1,3,5,2,5,2,1,45,1,5,3,1,33,2,2,3
1200,660,1,0,1,0,Q1,60,1,1,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,2,2,3,3,3,4,4,2,4,4,3,3,5,4,2,2,2,2,4,4,4,5,3,3,3,2,4,3,3,2,3,2,2,2,3,3,2,2,4,3,1,42,1,3,3,6,34,4,2,5
1201,660,2,0,2,0,Q1,83,1,1,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,2,2,3,3,3,4,4,2,4,4,3,3,5,4,2,2,2,2,4,4,4,5,3,3,3,2,4,3,3,2,3,2,2,2,3,3,2,2,4,3,1,42,1,3,3,6,34,4,2,5
1202,660,3,1,3,0,Q1,58,1,1,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,2,2,3,3,3,4,4,2,4,4,3,3,5,4,2,2,2,2,4,4,4,5,3,3,3,2,4,3,3,2,3,2,2,2,3,3,2,2,4,3,1,42,1,3,3,6,34,4,2,5
1203,661,1,0,1,0,Q1,80,2,1,3,5,4,5,5,5,4,4,4,3,4,3,4,4,3,4,4,4,4,5,5,5,4,4,4,3,4,3,4,5,4,4,3,4,4,4,4,3,4,4,4,4,2,4,4,4,2,1,1,3,4,3,3,5,4,3,3,4,3,4,4,4,5,3,3,4,3,4,3,3,3,4,3,3,3,3,3,4,4,4,3,2,61,1,5,2,4,81,5,2,4
1204,661,3,0,2,0,Q1,100,2,1,3,5,4,5,5,5,4,4,4,3,4,3,4,4,3,4,4,4,4,5,5,5,4,4,4,3,4,3,4,5,4,4,3,4,4,4,4,3,4,4,4,4,2,4,4,4,2,1,1,3,4,3,3,5,4,3,3,4,3,4,4,4,5,3,3,4,3,4,3,3,3,4,3,3,3,3,3,4,4,4,3,2,61,1,5,2,4,81,5,2,4
1205,661,2,1,3,0,Q1,0,2,1,3,5,4,5,5,5,4,4,4,3,4,3,4,4,3,4,4,4,4,5,5,5,4,4,4,3,4,3,4,5,4,4,3,4,4,4,4,3,4,4,4,4,2,4,4,4,2,1,1,3,4,3,3,5,4,3,3,4,3,4,4,4,5,3,3,4,3,4,3,3,3,4,3,3,3,3,3,4,4,4,3,2,61,1,5,2,4,81,5,2,4
1206,662,2,2,1,0,Q1,74,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,2,4,5,5,2,2,2,2,4,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,49,1,5,3,2,44,1,4,7
1207,662,1,2,2,1,Q1,52,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,2,4,5,5,2,2,2,2,4,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,49,1,5,3,2,44,1,4,7
1208,662,3,2,3,1,Q1,62,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,2,4,5,5,2,2,2,2,4,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,49,1,5,3,2,44,1,4,7
1209,663,2,1,1,0,Q1,100,4,1,3,1,2,2,4,3,3,5,4,5,2,3,2,4,4,4,5,3,3,2,2,2,1,1,4,2,2,2,1,2,1,3,1,2,2,1,1,4,2,4,4,4,2,2,1,1,4,4,4,5,5,5,5,4,3,1,2,2,1,1,1,1,5,1,1,1,1,4,5,4,4,5,1,2,5,1,3,4,2,4,2,1,23,1,4,3,2,39,5,2,6
1210,663,3,0,2,0,Q1,91,4,1,3,1,2,2,4,3,3,5,4,5,2,3,2,4,4,4,5,3,3,2,2,2,1,1,4,2,2,2,1,2,1,3,1,2,2,1,1,4,2,4,4,4,2,2,1,1,4,4,4,5,5,5,5,4,3,1,2,2,1,1,1,1,5,1,1,1,1,4,5,4,4,5,1,2,5,1,3,4,2,4,2,1,23,1,4,3,2,39,5,2,6
1211,663,1,2,3,0,Q1,100,4,1,3,1,2,2,4,3,3,5,4,5,2,3,2,4,4,4,5,3,3,2,2,2,1,1,4,2,2,2,1,2,1,3,1,2,2,1,1,4,2,4,4,4,2,2,1,1,4,4,4,5,5,5,5,4,3,1,2,2,1,1,1,1,5,1,1,1,1,4,5,4,4,5,1,2,5,1,3,4,2,4,2,1,23,1,4,3,2,39,5,2,6
1212,665,3,1,1,0,Q1,5,6,1,3,4,4,5,3,4,4,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,5,4,4,4,3,3,4,4,4,2,4,4,4,3,3,2,2,2,2,2,5,4,4,4,3,3,4,4,4,5,3,3,4,3,4,4,4,4,4,3,3,3,2,3,3,3,3,3,1,61,1,3,3,4,70,2,4,7
1213,665,2,1,2,1,Q1,100,6,1,3,4,4,5,3,4,4,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,5,4,4,4,3,3,4,4,4,2,4,4,4,3,3,2,2,2,2,2,5,4,4,4,3,3,4,4,4,5,3,3,4,3,4,4,4,4,4,3,3,3,2,3,3,3,3,3,1,61,1,3,3,4,70,2,4,7
1214,665,1,1,3,1,Q1,51,6,1,3,4,4,5,3,4,4,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,5,4,4,4,3,3,4,4,4,2,4,4,4,3,3,2,2,2,2,2,5,4,4,4,3,3,4,4,4,5,3,3,4,3,4,4,4,4,4,3,3,3,2,3,3,3,3,3,1,61,1,3,3,4,70,2,4,7
1215,666,1,0,1,0,Q1,10,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,2,4,4,4,4,3,4,4,4,3,4,5,5,4,3,3,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,1,1,36,1,3,3,2,40,4,3,6
1216,666,2,2,2,0,Q1,70,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,2,4,4,4,4,3,4,4,4,3,4,5,5,4,3,3,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,1,1,36,1,3,3,2,40,4,3,6
1217,666,3,0,3,0,Q1,80,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,2,4,4,4,4,3,4,4,4,3,4,5,5,4,3,3,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,1,1,36,1,3,3,2,40,4,3,6
1218,667,1,0,1,0,Q1,0,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,4,4,4,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,3,1,35,1,3,2,4,49,4,4,7
1219,667,3,2,2,0,Q1,50,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,4,4,4,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,3,1,35,1,3,2,4,49,4,4,7
